image_path,label,class_name,dataset,source,generator,original_split,width,height,content_hash
data/raw/CIFAKE/test/FAKE/934 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,8239983dcf8af167d978282c5c7dfb83790a12fdd253076870c67e0eb1bda869
data/raw/CIFAKE/test/FAKE/939 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,1e3ea7950ae83426470d30b9a442658eeec2ad114003df1014c4b7787631ac04
data/raw/CIFAKE/test/FAKE/941 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,7f44fba5374df33e7b0c5a2d8c8297db91de0980cce568edfaad5e1b24efd105
data/raw/CIFAKE/test/FAKE/942 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,d0a2ef7dad4cf4c94ed3adc83fc32b124440c7fbc4bf353038d623a31478a50d
data/raw/CIFAKE/test/FAKE/943 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,9b764f63d17c09f1aa38fe3a88f5a936b60b62033a3af6e153798d4391b4d13e
data/raw/CIFAKE/test/FAKE/948 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,aa00676ed2a8b8296b0d8c7b3a3e288a7de6826f8291d0ffe6cfc16e1756913a
data/raw/CIFAKE/test/FAKE/949 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,aba6ecd173f64cc67769c7fe7cedc37a53d0f2a5f27212521a21c2b648c2b543
data/raw/CIFAKE/test/FAKE/950 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,caebda00553e12fd2fcc61136e3fe00f97ee951408b824f9f22f46a664e64c2e
data/raw/CIFAKE/test/FAKE/954 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,80fe8f8965f6ef9605bcee7bfc56992ff785655719ba7dac3ca85c73297e4209
data/raw/CIFAKE/test/FAKE/96 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,1dbb1fa0f2c8a46a697551afdf423d534b9ffab7973f167753f32c8055465c0f
data/raw/CIFAKE/test/FAKE/961 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,b0932b2e968caddfce9c55e575d4ca16eef59d996cae6215d1cc54dcd22d2cb3
data/raw/CIFAKE/test/FAKE/97 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,4462d4ecda80e6d8d49b6ac721c5343f077ace2180201a3f6282ef43d6ce3c55
data/raw/CIFAKE/test/FAKE/970 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,b14acd8c2fa8739318d478f3b5b35343ac92524d11e97f4fb08b2fc3e15fc88e
data/raw/CIFAKE/test/FAKE/977 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,14c6d8bd395da25f1753487c07a87cb6e991e515e0a42d02b2f2f64876d8d7f5
data/raw/CIFAKE/test/FAKE/98 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,80dc1903cc913f9ce82afa37cd43c775fcea4e6b2b633cfa9c766a0b7c66602e
data/raw/CIFAKE/test/FAKE/984 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,f93034c4abeacdde78ddef26e867fcc7ee570c63eed97b158b0e1ca4dc65d590
data/raw/CIFAKE/test/FAKE/987 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,0772eff9e08da248170df23d98b1a6387298bdc80ae21a2697b2e7e5b4ee19ff
data/raw/CIFAKE/test/FAKE/988 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,32591b50b37471c80f4c81136988493cfa9fa186362128547e246b5e860f112a
data/raw/CIFAKE/test/FAKE/997 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,40c9b32a05352d2027a0e9ab29a4b1ea0f5286c8dca17a066f8ef6c631cd9405
